log_id,contents_id,contents_name,description,device_code,marker_color,marker_position,marker_text,memo_text,operation_date,operation_name,page_no,process_code,user_id,user_id2,user_id3,version
67435,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,NEXT,2,3,angelashih@Moodle,angelashih,angelashih,1
67436,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,NEXT,3,3,angelashih@Moodle,angelashih,angelashih,1
67437,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,NEXT,4,3,angelashih@Moodle,angelashih,angelashih,1
67438,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,NEXT,5,3,angelashih@Moodle,angelashih,angelashih,1
67440,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,PREV,6,2,angelashih@Moodle,angelashih,angelashih,1
67441,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,PREV,5,2,angelashih@Moodle,angelashih,angelashih,1
67442,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,PREV,4,2,angelashih@Moodle,angelashih,angelashih,1
67443,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,PREV,3,2,angelashih@Moodle,angelashih,angelashih,1
67444,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,PREV,2,2,angelashih@Moodle,angelashih,angelashih,1
67445,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,PREV,1,2,angelashih@Moodle,angelashih,angelashih,1
67446,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,CLOSE,1,24,angelashih@Moodle,angelashih,angelashih,1
67447,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 01:57,CLOSE,1,24,angelashih@Moodle,angelashih,angelashih,1
67460,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:02,OPEN,1,23,angelashih@Moodle,angelashih,angelashih,1
67461,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:03,NEXT,1,3,angelashih@Moodle,angelashih,angelashih,1
67462,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:03,NEXT,1,3,angelashih@Moodle,angelashih,angelashih,1
67463,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:03,PREV,2,2,angelashih@Moodle,angelashih,angelashih,1
67467,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:03,NEXT,1,3,angelashih@Moodle,angelashih,angelashih,1
67468,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:03,NEXT,2,3,angelashih@Moodle,angelashih,angelashih,1
67470,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:03,NEXT,3,3,angelashih@Moodle,angelashih,angelashih,1
67472,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:04,NEXT,4,3,angelashih@Moodle,angelashih,angelashih,1
67473,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:04,NEXT,5,3,angelashih@Moodle,angelashih,angelashih,1
67474,140f6969d5213fd0ece03148e62e461e,paper upload test,,pc,,,,,2018/4/25 02:04,NEXT,6,3,angelashih@Moodle,angelashih,angelashih,1
67520,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,,,,,,2018/4/25 02:29,REGIST CONTENTS,67,,angelashih@Moodle,angelashih,angelashih,1
67521,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:30,OPEN,1,23,angelashih@Moodle,angelashih,angelashih,1
67522,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:30,NEXT,1,3,angelashih@Moodle,angelashih,angelashih,1
67523,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:30,NEXT,2,3,angelashih@Moodle,angelashih,angelashih,1
67524,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,3,3,angelashih@Moodle,angelashih,angelashih,1
67525,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,3,3,angelashih@Moodle,angelashih,angelashih,1
67526,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,4,3,angelashih@Moodle,angelashih,angelashih,1
67527,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,5,3,angelashih@Moodle,angelashih,angelashih,1
67528,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,6,3,angelashih@Moodle,angelashih,angelashih,1
67529,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,7,3,angelashih@Moodle,angelashih,angelashih,1
67530,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,8,3,angelashih@Moodle,angelashih,angelashih,1
67531,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,9,3,angelashih@Moodle,angelashih,angelashih,1
67532,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,10,3,angelashih@Moodle,angelashih,angelashih,1
67533,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,11,3,angelashih@Moodle,angelashih,angelashih,1
67534,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,12,3,angelashih@Moodle,angelashih,angelashih,1
67535,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,13,3,angelashih@Moodle,angelashih,angelashih,1
67536,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,14,3,angelashih@Moodle,angelashih,angelashih,1
67537,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,15,3,angelashih@Moodle,angelashih,angelashih,1
67538,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,16,3,angelashih@Moodle,angelashih,angelashih,1
67539,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,17,3,angelashih@Moodle,angelashih,angelashih,1
67540,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,NEXT,18,3,angelashih@Moodle,angelashih,angelashih,1
67541,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,CLOSE,19,24,angelashih@Moodle,angelashih,angelashih,1
67542,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,OPEN,1,23,angelashih@Moodle,angelashih,angelashih,1
67543,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:31,CLOSE,1,24,angelashih@Moodle,angelashih,angelashih,1
67548,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,OPEN,1,23,angelashih@Moodle,angelashih,angelashih,1
67549,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,1,3,angelashih@Moodle,angelashih,angelashih,1
67550,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,2,3,angelashih@Moodle,angelashih,angelashih,1
67551,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,3,3,angelashih@Moodle,angelashih,angelashih,1
67552,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,4,3,angelashih@Moodle,angelashih,angelashih,1
67553,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,5,3,angelashih@Moodle,angelashih,angelashih,1
67554,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,6,3,angelashih@Moodle,angelashih,angelashih,1
67555,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,7,3,angelashih@Moodle,angelashih,angelashih,1
67556,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,8,3,angelashih@Moodle,angelashih,angelashih,1
67557,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,9,3,angelashih@Moodle,angelashih,angelashih,1
67558,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,10,3,angelashih@Moodle,angelashih,angelashih,1
67559,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,11,3,angelashih@Moodle,angelashih,angelashih,1
67560,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,12,3,angelashih@Moodle,angelashih,angelashih,1
67561,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,13,3,angelashih@Moodle,angelashih,angelashih,1
67562,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,14,3,angelashih@Moodle,angelashih,angelashih,1
67563,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,15,3,angelashih@Moodle,angelashih,angelashih,1
67564,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,16,3,angelashih@Moodle,angelashih,angelashih,1
67565,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,16,3,angelashih@Moodle,angelashih,angelashih,1
67566,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,17,3,angelashih@Moodle,angelashih,angelashih,1
67567,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,18,3,angelashih@Moodle,angelashih,angelashih,1
67568,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,19,3,angelashih@Moodle,angelashih,angelashih,1
67569,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,20,3,angelashih@Moodle,angelashih,angelashih,1
67570,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,21,3,angelashih@Moodle,angelashih,angelashih,1
67571,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,22,3,angelashih@Moodle,angelashih,angelashih,1
67572,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,23,3,angelashih@Moodle,angelashih,angelashih,1
67573,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,24,3,angelashih@Moodle,angelashih,angelashih,1
67574,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,25,3,angelashih@Moodle,angelashih,angelashih,1
67575,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,26,3,angelashih@Moodle,angelashih,angelashih,1
67576,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,27,3,angelashih@Moodle,angelashih,angelashih,1
67577,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,28,3,angelashih@Moodle,angelashih,angelashih,1
67578,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,29,3,angelashih@Moodle,angelashih,angelashih,1
67579,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,30,3,angelashih@Moodle,angelashih,angelashih,1
67580,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,31,3,angelashih@Moodle,angelashih,angelashih,1
67581,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,32,3,angelashih@Moodle,angelashih,angelashih,1
67582,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,33,3,angelashih@Moodle,angelashih,angelashih,1
67583,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,34,3,angelashih@Moodle,angelashih,angelashih,1
67584,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,35,3,angelashih@Moodle,angelashih,angelashih,1
67585,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,36,3,angelashih@Moodle,angelashih,angelashih,1
67586,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,37,3,angelashih@Moodle,angelashih,angelashih,1
67587,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,38,3,angelashih@Moodle,angelashih,angelashih,1
67588,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,39,3,angelashih@Moodle,angelashih,angelashih,1
67589,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,40,3,angelashih@Moodle,angelashih,angelashih,1
67590,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,41,3,angelashih@Moodle,angelashih,angelashih,1
67591,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,42,3,angelashih@Moodle,angelashih,angelashih,1
67592,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,43,3,angelashih@Moodle,angelashih,angelashih,1
67593,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,44,3,angelashih@Moodle,angelashih,angelashih,1
67594,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,45,3,angelashih@Moodle,angelashih,angelashih,1
67595,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,46,3,angelashih@Moodle,angelashih,angelashih,1
67596,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,47,3,angelashih@Moodle,angelashih,angelashih,1
67597,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,48,3,angelashih@Moodle,angelashih,angelashih,1
67598,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,49,3,angelashih@Moodle,angelashih,angelashih,1
67599,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,50,3,angelashih@Moodle,angelashih,angelashih,1
67600,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,51,3,angelashih@Moodle,angelashih,angelashih,1
67601,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,52,3,angelashih@Moodle,angelashih,angelashih,1
67602,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,53,3,angelashih@Moodle,angelashih,angelashih,1
67603,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,54,3,angelashih@Moodle,angelashih,angelashih,1
67604,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,55,3,angelashih@Moodle,angelashih,angelashih,1
67605,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,56,3,angelashih@Moodle,angelashih,angelashih,1
67606,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,57,3,angelashih@Moodle,angelashih,angelashih,1
67607,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,58,3,angelashih@Moodle,angelashih,angelashih,1
67608,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,59,3,angelashih@Moodle,angelashih,angelashih,1
67609,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,60,3,angelashih@Moodle,angelashih,angelashih,1
67610,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,61,3,angelashih@Moodle,angelashih,angelashih,1
67611,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,62,3,angelashih@Moodle,angelashih,angelashih,1
67612,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,63,3,angelashih@Moodle,angelashih,angelashih,1
67613,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,64,3,angelashih@Moodle,angelashih,angelashih,1
67614,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,NEXT,65,3,angelashih@Moodle,angelashih,angelashih,1
67615,b73ce398c39f506af761d2277d853a92,1062_YCS_Biology_CH17,,pc,,,,,2018/4/25 02:59,CLOSE,66,24,angelashih@Moodle,angelashih,angelashih,1
67617,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,,,,,,2018/4/25 05:59,REGIST CONTENTS,64,,angelashih@Moodle,angelashih,angelashih,1
67618,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,OPEN,1,23,angelashih@Moodle,angelashih,angelashih,1
67619,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,1,3,angelashih@Moodle,angelashih,angelashih,1
67620,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,2,3,angelashih@Moodle,angelashih,angelashih,1
67621,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,3,3,angelashih@Moodle,angelashih,angelashih,1
67622,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,4,3,angelashih@Moodle,angelashih,angelashih,1
67623,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,5,3,angelashih@Moodle,angelashih,angelashih,1
67624,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,6,3,angelashih@Moodle,angelashih,angelashih,1
67625,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,6,3,angelashih@Moodle,angelashih,angelashih,1
67626,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,7,3,angelashih@Moodle,angelashih,angelashih,1
67627,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,8,3,angelashih@Moodle,angelashih,angelashih,1
67628,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,9,3,angelashih@Moodle,angelashih,angelashih,1
67629,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,10,3,angelashih@Moodle,angelashih,angelashih,1
67630,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,11,3,angelashih@Moodle,angelashih,angelashih,1
67631,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,12,3,angelashih@Moodle,angelashih,angelashih,1
67632,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,13,3,angelashih@Moodle,angelashih,angelashih,1
67633,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,14,3,angelashih@Moodle,angelashih,angelashih,1
67634,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,15,3,angelashih@Moodle,angelashih,angelashih,1
67635,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,16,3,angelashih@Moodle,angelashih,angelashih,1
67636,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,17,3,angelashih@Moodle,angelashih,angelashih,1
67637,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 05:59,NEXT,18,3,angelashih@Moodle,angelashih,angelashih,1
67638,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,19,3,angelashih@Moodle,angelashih,angelashih,1
67639,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,20,3,angelashih@Moodle,angelashih,angelashih,1
67640,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,21,3,angelashih@Moodle,angelashih,angelashih,1
67641,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,22,3,angelashih@Moodle,angelashih,angelashih,1
67642,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,23,3,angelashih@Moodle,angelashih,angelashih,1
67643,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,24,3,angelashih@Moodle,angelashih,angelashih,1
67644,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,25,3,angelashih@Moodle,angelashih,angelashih,1
67645,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,26,3,angelashih@Moodle,angelashih,angelashih,1
67646,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,27,3,angelashih@Moodle,angelashih,angelashih,1
67647,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,28,3,angelashih@Moodle,angelashih,angelashih,1
67648,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,29,3,angelashih@Moodle,angelashih,angelashih,1
67649,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,30,3,angelashih@Moodle,angelashih,angelashih,1
67650,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,31,3,angelashih@Moodle,angelashih,angelashih,1
67651,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,32,3,angelashih@Moodle,angelashih,angelashih,1
67652,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,33,3,angelashih@Moodle,angelashih,angelashih,1
67653,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,34,3,angelashih@Moodle,angelashih,angelashih,1
67654,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,35,3,angelashih@Moodle,angelashih,angelashih,1
67655,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,36,3,angelashih@Moodle,angelashih,angelashih,1
67656,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,37,3,angelashih@Moodle,angelashih,angelashih,1
67657,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,38,3,angelashih@Moodle,angelashih,angelashih,1
67658,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,39,3,angelashih@Moodle,angelashih,angelashih,1
67659,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,40,3,angelashih@Moodle,angelashih,angelashih,1
67660,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,41,3,angelashih@Moodle,angelashih,angelashih,1
67661,bd4c9ab730f5513206b999ec0d90d1fb,1062_YCS_Biology_CH18,,pc,,,,,2018/4/25 06:00,NEXT,42,3,angelashih@Moodle,angelashih,angelashih,1
